x,y,z
1.142872,1.059838,18.025404
1.147693,1.274793,17.115185
1.192490,1.511169,16.257945
1.274676,1.777435,15.452985
1.393774,2.083214,14.700479
1.551260,2.439458,14.001734
1.750471,2.858702,13.359579
1.996583,3.355360,12.778942
2.296643,3.945991,12.267672
2.659640,4.649452,11.837699
3.096556,5.486782,11.506647
3.620359,6.480537,11.300010
4.245777,7.653163,11.253975
4.988686,9.023690,11.418839
5.864768,10.601727,11.862591
6.886972,12.377426,12.673488
8.061128,14.306124,13.959005
9.379053,16.287583,15.836416
10.808864,18.143437,18.407986
12.283601,19.604054,21.713998
13.692038,20.326306,25.665041
14.879347,19.967625,29.976693
15.667033,18.320531,34.158771
15.895728,15.455777,37.614830
15.478809,11.769846,39.845109
14.439419,7.865017,40.643162
12.906870,4.319112,40.149198
11.073638,1.496594,38.733012
9.138626,-0.498837,36.810753
7.264156,-1.754022,34.713591
5.557828,-2.442490,32.646354
4.074597,-2.746396,30.707068
2.828905,-2.817954,28.925779
1.808712,-2.769330,27.298190
0.987317,-2.676585,25.807147
0.331797,-2.588107,24.433732
-0.191654,-2.533009,23.161803
-0.614735,-2.527960,21.979146
-0.965663,-2.582237,20.877238
-1.268819,-2.701280,19.850617
-1.544987,-2.889102,18.896340
-1.811904,-3.149878,18.013667
-2.084950,-3.488946,17.204031
-2.377840,-3.913397,16.471268
-2.703276,-4.432353,15.822124
-3.073503,-5.056945,15.267064
-3.500726,-5.799936,14.821390
-3.997341,-6.674840,14.506711
-4.575890,-7.694242,14.352733
-5.248624,-8.866893,14.399210
-6.026444,-10.193012,14.697642
-6.916978,-11.657131,15.311800
-7.921432,-13.218092,16.315364
-9.029966,-14.796727,17.783968
-10.215644,-16.263941,19.778170
-11.427839,-17.435723,22.314743
-12.587406,-18.085953,25.328362
-13.587677,-17.988580,28.635996
-14.305942,-16.990688,31.928827
-14.627431,-15.093758,34.818533
-14.476778,-12.495768,36.940624
-13.844156,-9.552277,38.072537
-12.792134,-6.663866,38.198730
-11.438700,-4.151921,37.485455
-9.925233,-2.188835,36.191086
-8.384621,-0.801326,34.571939
-6.920548,0.081142,32.825883
-5.600433,0.571250,31.078811
-4.458363,0.784237,29.397070
-3.502824,0.817649,27.807669
-2.725295,0.745170,26.315869
-2.107596,0.617971,24.917013
-1.627350,0.469000,23.603166
-1.261592,0.317708,22.366261
-0.988931,0.174168,21.199264
-0.790647,0.042281,20.096381
-0.651095,-0.077902,19.052895
-0.557689,-0.188594,18.064917
-0.500655,-0.293255,17.129164
-0.472683,-0.395985,16.242793
-0.468568,-0.501218,15.403302
-0.484872,-0.613613,14.608474
-0.519647,-0.738083,13.856362
-0.572222,-0.879914,13.145300
-0.643056,-1.044955,12.473953
-0.733655,-1.239854,11.841394
-0.846553,-1.472342,11.247232
-0.985355,-1.751563,10.691806
-1.154829,-2.088449,10.176469
-1.361064,-2.496142,9.704017
-1.611666,-2.990437,9.279322
-1.916012,-3.590242,8.910252
-2.285526,-4.317937,8.609031
-2.733960,-5.199515,8.394189
-3.277597,-6.264186,8.293332
-3.935261,-7.542917,8.346943
-4.727895,-9.064987,8.613324
-5.677285,-10.851053,9.174410
-6.803277,-12.900575,10.141191
-8.118470,-15.171014,11.655426
-9.619207,-17.547314,13.880667
-11.271943,-19.805213,16.970934
-12.995987,-21.584408,21.003437
-14.648093,-22.407422,25.873079
-16.021389,-21.791593,31.184552
-16.875143,-19.466100,36.234930
-17.001745,-15.598050,40.188137
-16.308078,-10.834567,42.415051
-14.862376,-6.055983,42.777800
-12.871439,-1.995935,41.631630
-10.603436,0.992968,39.570696
-8.306162,2.921156,37.146466
-6.158926,4.003069,34.726154
-4.263051,4.504248,32.491042
-2.655754,4.656234,30.496750
-1.331080,4.630074,28.734775
-0.258613,4.540204,27.173411
0.603052,4.458081,25.778817
1.297838,4.425878,24.523373
1.867472,4.467215,23.387606
2.349280,4.594733,22.359529
2.775493,4.815112,21.433361
3.173409,5.132241,20.608443
3.565976,5.549029,19.888597
3.972486,6.068222,19.281945
4.409221,6.692398,18.801091
4.889911,7.423220,18.463542
5.425900,8.259899,18.292181
6.025917,9.196775,18.315523
6.695371,10.219914,18.567306
7.435049,11.302735,19.084761
8.239203,12.401043,19.904644
9.093102,13.448518,21.056014
9.970395,14.354717,22.549095
10.831086,15.008778,24.360801
11.621350,15.292321,26.420038
12.276753,15.103234,28.599183
12.730001,14.386896,30.720093
12.922855,13.164246,32.580315
12.819496,11.541836,33.995946
12.416727,9.693822,34.845973
11.746613,7.819882,35.098286
10.870142,6.097046,34.805994
9.864369,4.645784,34.079020
8.807987,3.520249,33.047208
7.769771,2.718944,31.830572
6.802119,2.204930,30.523595
5.939513,1.925701,29.192140
5.200391,1.827625,27.877753
4.590707,1.864142,26.604479
4.107842,1.999090,25.385255
3.744112,2.207020,24.226738
3.489528,2.472011,23.132519
3.333783,2.785955,22.105108
3.267566,3.146838,21.147129
3.283340,3.557265,20.262093
3.375743,4.023259,19.454998
3.541721,4.553310,18.732922
3.780480,5.157546,18.105697
4.093292,5.846895,17.586726
4.483176,6.632041,17.193949
4.954405,7.521929,16.950909
5.511770,8.521542,16.887781
6.159474,9.628602,17.042032
6.899513,10.828934,17.458110
7.729370,12.090398,18.185179
8.638929,13.355926,19.271465
9.606719,14.537335,20.753605
10.596050,15.513329,22.640012
11.552273,16.136941,24.889608
12.403225,16.257785,27.391778
13.065162,15.760363,29.958851
13.455482,14.609735,32.344178
13.510573,12.884307,34.290852
13.203298,10.773007,35.597873
12.552695,8.529625,36.173967
11.620951,6.403122,36.051680
10.498716,4.577596,35.357675
9.285157,3.146061,34.260192
8.070286,2.118982,32.921117
6.924095,1.451964,31.468415
5.893084,1.075470,29.989217
5.002168,0.916849,28.535611
4.259322,0.912717,27.134862
3.660868,1.013767,25.798999
3.196219,1.185048,24.531848
2.851576,1.404089,23.333465
2.612539,1.658380,22.202637
2.465792,1.942954,21.138165
2.400076,2.258393,20.139502
2.406680,2.609339,19.207115
2.479610,3.003448,18.342775
2.615568,3.450702,17.549908
2.813850,3.962963,16.834079
3.076176,4.553643,16.203666
3.406505,5.237331,15.670766
3.810790,6.029205,15.252389
4.296630,6.943971,14.971922
4.872732,7.993984,14.860842
5.548008,9.186096,14.960431
6.330106,10.516677,15.322975
7.223093,11.964272,16.011412
8.223981,13.479790,17.095597
9.317952,14.975255,18.642519
10.472510,16.314538,20.697501
11.631722,17.313124,23.255083
12.713111,17.757125,26.223846
13.611092,17.450063,29.399473
14.210716,16.283460,32.469691
14.412013,14.304396,35.070942
14.158450,11.736676,36.889188
13.457175,8.927322,37.759126
12.380058,6.238003,37.704909
11.044327,3.940745,36.901995
9.582516,2.168838,35.592418
8.114974,0.929498,34.005310
6.733291,0.149978,32.313413
5.495630,-0.274674,30.625442
4.430286,-0.448675,28.998657
3.542986,-0.459164,27.456699
2.824644,-0.371528,26.004638
2.257914,-0.230904,24.638989
1.822008,-0.066046,23.353338
1.495897,0.106485,22.141034
1.260216,0.278697,20.996214
1.098233,0.448346,19.914035
0.996218,0.616909,18.890576
0.943435,0.788222,17.922681
0.931941,0.967634,17.007820
0.956305,1.161550,16.144015
1.013326,1.377247,15.329845
1.101783,1.622896,14.564504
1.222253,1.907717,13.847958
1.376997,2.242235,13.181183
1.569923,2.638600,12.566529
1.806610,3.110938,12.008259
2.094400,3.675693,11.513323
2.442524,4.351880,11.092462
2.862231,5.161123,10.761764
3.366869,6.127245,10.544817
3.971800,7.274997,10.475568
4.693974,8.627281,10.601955
5.550852,10.199807,10.990019
6.558212,11.991769,11.727599
7.726152,13.970880,12.925313
9.052492,16.051857,14.710297
10.512983,18.070496,17.205279
12.048844,19.762860,20.484191
13.554847,20.770942,24.501136
14.875496,20.705434,29.010164
15.820283,19.282467,33.528027
16.205382,16.494537,37.410987
15.913349,12.702724,40.065045
14.942098,8.543124,41.187300
13.411651,4.676882,40.868967
11.522771,1.552635,39.491965
9.493436,-0.676591,37.520672
7.506763,-2.087173,35.337118
5.686793,-2.865787,33.181136
4.098674,-3.215139,31.167860
2.761553,-3.306122,29.332139
1.664300,-3.264690,27.668316
0.778913,-3.176001,26.155836
0.070097,-3.094057,24.772412
-0.498678,-3.051302,23.499360
-0.961809,-3.066354,22.322905
-1.349994,-3.149663,21.233850
-1.689815,-3.307436,20.226824
-2.003975,-3.544261,19.299647
-2.311882,-3.864782,18.452997
-2.630351,-4.274692,17.690410
-2.974324,-4.781208,17.018615
-3.357490,-5.393111,16.448183
-3.792764,-6.120323,15.994482
-4.292554,-6.972903,15.678916
-4.868721,-7.959238,15.530365
-5.532115,-9.083057,15.586617
-6.291514,-10.338839,15.895292
-7.151733,-11.705201,16.513360
-8.110684,-13.136215,17.503673
-9.155259,-14.551583,18.926264
-10.256277,-15.828599,20.821974
-11.363500,-16.801740,23.187319
-12.402851,-17.278387,25.944065
-13.279117,-17.077925,28.915042
-13.887373,-16.091784,31.825622
-14.133703,-14.343667,34.348244
-13.960288,-12.014317,36.186675
-13.364789,-9.404135,37.165151
-12.404094,-6.843915,37.273945
-11.179904,-4.600104,36.647711
-9.813121,-2.821215,35.496823
-8.418342,-1.538535,34.034705
-7.086778,-0.701744,32.432067
-5.879762,-0.221698,30.803264
-4.830378,-0.003015,29.213543
-3.949365,0.037773,27.693866
-3.232086,-0.034551,26.254879
-2.664794,-0.174019,24.896934
-2.229447,-0.350630,23.616134
-1.907045,-0.546732,22.407476
-1.679723,-0.753658,21.266255
-1.531905,-0.969023,20.188550
-1.450833,-1.194722,19.171314
-1.426696,-1.435563,18.212345
-1.452534,-1.698421,17.310269
-1.524052,-1.991767,16.464590
-1.639400,-2.325496,15.675842
-1.798993,-2.710939,14.945865
-2.005370,-3.161012,14.278229
-2.263111,-3.690390,13.678862
-2.578806,-4.315663,13.156931
-2.961037,-5.055318,12.726074
-3.420335,-5.929374,12.406065
-3.969020,-6.958367,12.224995
-4.620794,-8.161194,12.221972
-5.389851,-9.551102,12.450151
-6.289173,-11.128832,12.979429
-7.327536,-12.871814,13.897302
-8.504671,-14.718715,15.304891
-9.804126,-16.550490,17.303345
-11.184039,-18.173409,19.964586
-12.567643,-19.316912,23.282929
-13.838046,-19.666347,27.115007
-14.844619,-18.947271,31.136660
-15.427794,-17.049725,34.864486
-15.461154,-14.131426,37.775231
-14.895675,-10.614330,39.488647
-13.782195,-7.045118,39.906635
-12.257332,-3.897828,39.215115
-10.500741,-1.441326,37.760950
-8.687309,0.272955,35.901375
-6.954478,1.340586,33.909244
-5.390564,1.918493,31.950078
-4.038669,2.164618,30.102694
-2.907797,2.209255,28.391578
-1.984931,2.148181,26.813751
-1.245024,2.046399,25.355743
-0.658114,1.945256,24.002361
-0.193829,1.869500,22.740330
0.176093,1.833047,21.559250
0.476649,1.843309,20.451432
0.729288,1.904256,19.411406
0.952137,2.018526,18.435452
1.160508,2.188832,17.521305
1.367509,2.418895,16.668034
1.584694,2.714054,15.876108
1.822673,3.081681,15.147642
2.091682,3.531454,14.486852
2.402086,4.075501,13.900732
2.764800,4.728401,13.400035
3.191612,5.506905,13.000633
3.695362,6.429195,12.725311
4.289878,7.513318,12.606074
4.989522,8.774243,12.686848
5.808100,10.218758,13.026227
6.756759,11.837210,13.699297
7.840401,13.591190,14.796507
9.052120,15.397174,16.416039
10.365480,17.108829,18.644541
11.725447,18.506039,21.521245
13.040744,19.305946,24.985961
14.183196,19.214836,28.826034
15.001141,18.027293,32.658130
15.350801,15.742323,35.987873
15.139063,12.624416,38.355176
14.358768,9.143969,39.500509
13.095908,5.811902,39.446876
11.503323,3.009069,38.446961
9.755913,0.906919,36.847032
8.009812,-0.507151,34.961580
6.379329,-1.352719,33.011860
4.932304,-1.783142,31.123060
3.697077,-1.940486,29.349842
2.673744,-1.937095,27.705473
1.845044,-1.853415,26.183585
1.184881,-1.742966,24.771090
0.664173,-1.639132,23.454495
0.254446,-1.561402,22.222332
-0.070244,-1.520350,21.065639
-0.332517,-1.521290,19.977687
-0.551571,-1.566862,18.953520
-0.743495,-1.658785,17.989553
-0.921784,-1.799028,17.083316
-1.097927,-1.990583,16.233347
-1.282014,-2.237989,15.439229
-1.483301,-2.547702,14.701761
-1.710741,-2.928382,14.023288
-1.973458,-3.391119,13.408210
-2.281172,-3.949601,12.863736
-2.644572,-4.620151,12.400943
-3.075602,-5.421524,12.036258
-3.587619,-6.374228,11.793452
-4.195331,-7.498970,11.706225
-4.914324,-8.813620,11.821336
-5.759934,-10.327765,12.201905
-6.745000,-12.033664,12.929884
-7.875961,-13.892423,14.105420
-9.146669,-15.815166,15.839001
-10.529632,-17.642065,18.230189
-11.965493,-19.128511,21.326586
-13.353978,-19.956868,25.063015
-14.552880,-19.797093,29.198785
-15.393731,-18.424403,33.297122
-15.718741,-15.855618,36.799640
-15.430554,-12.414136,39.202486
-14.531353,-8.646460,40.248860
-13.127167,-5.119287,40.009105
-11.393520,-2.227185,38.799146
-9.522796,-0.119902,37.014110
-7.679884,1.250746,34.990931
-5.979991,2.036023,32.951986
-4.486933,2.410061,31.013062
-3.222983,2.525486,29.217279
-2.182049,2.498417,27.568278
-1.341491,2.409522,26.053015
-0.670922,2.311156,24.654314
-0.137992,2.235355,23.356473
0.288237,2.200654,22.147060
0.635612,2.217296,21.016975
0.928312,2.290958,19.959949
1.186945,2.425328,18.971993
1.429005,2.623827,18.051024
1.669502,2.890739,17.196718
1.921644,3.231934,16.410591
2.197489,3.655305,15.696315
2.508551,4.170986,15.060279
2.866308,4.791362,14.512433
3.282589,5.530778,14.067463
3.769815,6.404812,13.746352
4.340981,7.428786,13.578340
5.009286,8.615097,13.603185
5.787171,9.968686,13.873392
6.684479,11.479882,14.455568
7.705354,13.113932,15.429223
8.843477,14.797301,16.880146
10.075542,16.402981,18.884286
11.353602,17.741139,21.478233
12.598521,18.567063,24.616499
13.698858,18.621264,28.126752
14.520917,17.708297,31.690071
14.933577,15.794059,34.880849
14.843900,13.067856,37.278363
14.229493,9.912594,38.607931
13.150185,6.780560,38.829380
11.731424,4.044450,38.118384
10.128312,1.908002,36.764429
8.488361,0.405315,35.058117
6.926890,-0.543116,33.222631
5.518490,-1.065256,31.397355
4.300325,-1.291133,29.653028
3.281012,-1.329768,28.015942
2.450399,-1.262707,26.488619
1.787829,-1.146137,25.063369
1.268176,-1.016123,23.729686
0.865774,-0.894135,22.477565
0.556711,-0.791752,21.298609
0.319943,-0.714278,20.186099
0.137656,-0.663342,19.134701
-0.004829,-0.638691,18.140119
-0.119408,-0.639373,17.198793
-0.215642,-0.664487,16.307701
-0.301238,-0.713654,15.464223
-0.382510,-0.787299,14.666074
-0.464797,-0.886839,13.911283
-0.552828,-1.014821,13.198202
-0.651054,-1.175064,12.525564
-0.763944,-1.372816,11.892569
-0.896257,-1.614948,11.299036
-1.053304,-1.910214,10.745625
-1.241223,-2.269551,10.234169
-1.467253,-2.706446,9.768173
-1.740036,-3.237327,9.353536
-2.069931,-3.881940,8.999625
-2.469329,-4.663603,8.720822
-2.952938,-5.609138,8.538740
-3.537936,-6.748105,8.485326
-4.243852,-8.110682,8.607028
-5.091869,-9.723078,8.970024
-6.103064,-11.598776,9.665939
-7.294810,-13.723272,10.816165
-8.674260,-16.029979,12.570299
-10.227770,-18.367219,15.090150
-11.905903,-20.463596,18.506586
-13.606340,-21.914395,22.838182
-15.162589,-22.230621,27.880604
-16.352941,-20.990787,33.122879
-16.944081,-18.073386,37.794486
-16.766261,-13.830921,41.110730
-15.785816,-9.023885,42.614824
-14.126997,-4.501843,42.367116
-12.025521,-0.859278,40.836151
-9.745686,1.700223,38.614270
-7.509999,3.278229,36.183891
-5.466766,4.116256,33.835477
-3.691046,4.468537,31.696195
-2.202125,4.542182,29.793368
-0.983858,4.484593,28.108048
-0.001280,4.392080,26.607439
0.787999,4.323735,25.260337
1.426914,4.313910,24.042582
1.955288,4.381616,22.937793
2.408262,4.537015,21.936412
2.815969,4.785690,21.034488
3.203878,5.131277,20.232778
3.593442,5.576929,19.536308
4.002800,6.125865,18.954357
4.447380,6.781168,18.500776
4.940295,7.544847,18.194517
5.492412,8.416093,18.060174
6.112017,9.388603,18.128233
6.803950,10.446852,18.434562
7.568132,11.561357,19.018368
8.397428,12.683386,19.917646
9.274984,13.740363,21.161001
10.171453,14.634358,22.755244
11.043012,15.247233,24.669684
11.831604,15.456134,26.820984
12.469037,15.160525,29.065993
12.886003,14.315851,31.211595
13.025225,12.961115,33.046440
12.855363,11.224380,34.388398
12.380547,9.297597,35.129460
11.641224,7.388566,35.257287
10.705651,5.671300,34.844519
9.655480,4.255341,34.014743
8.570861,3.181275,32.903727
7.519410,2.435724,31.631083
6.550761,1.973613,30.287354
5.696025,1.738135,28.933413
4.970389,1.674278,27.606259
4.377081,1.735899,26.326422
3.911420,1.888143,25.104374
3.564304,2.107153,23.945147
3.324871,2.378553,22.851286
